"","district_code","objectid","district_name","6_14_yrs_out_of_school","6_14_yrs_in_private_school","std_1_2_who_can_read_letters_word_more","std_1_2_who_can_recognize_no.s_or_more","std_3_5_who_can_do_subtraction_or_more","std_3_5_who_can_do_read_std1_texts_or_more","single_classroom_primary_schl","single_teacher_primary_schl","primary_school_with_girls_toilet","primary_school_with_boys_toilet","primary_school_with_Drinking_water_facility","gov_primary_school_providing_midDay_meal","gov_primary_school_with_school_managment_committee","TransitionRate_primary_to_UpperPrimary","Retension_Rate_primaryLevel","pupil_teacher_ratio_at_primary_level","pupil_teacher_ratio_at_upper_primary_level","sc_enrollments_in_primary_school","sc_girls_enrollments_in_primary_school","st_enrollment_in_primary_school","st_girls_enrollment_in_primary_school","year","globalid","st_areashape","st_lengthshape","Table.Name","State.Code","Area.Name","Total..Rural..Urban","Age.group","Total.Population...Persons","Total.Population...Males","Total.Population...Females","Educational.level...Graduate.and.above...Persons","Educational.level...Graduate.and.above...Males","Educational.level...Graduate.and.above...Females","Educational.level...Graduate.degree.other.than.technical.degree...Persons","Educational.level...Graduate.degree.other.than.technical.degree...Males","Educational.level...Graduate.degree.other.than.technical.degree...Females","Educational.level...Post.graduate.degree.other.than.technical.degree...Persons","Educational.level...Post.graduate.degree.other.than.technical.degree...Males","Educational.level...Post.graduate.degree.other.than.technical.degree...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Engineering.and.technology...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Engineering.and.technology...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Engineering.and.technology...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Medicine...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Medicine...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Medicine...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Agriculture.and.dairying...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Agriculture.and.dairying...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Agriculture.and.dairying...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Veterinary...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Veterinary...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Veterinary...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Teaching...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Teaching...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Teaching...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Others...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Others...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Others...Females"
"289",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Rural","20-24",12851,6450,6401,216,151,65,197,138,59,13,8,5,3,3,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0
"290",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Total","35-59",35364,18148,17216,610,457,153,494,388,106,77,50,27,4,4,0,3,2,1,0,0,0,1,1,0,30,11,19,1,1,0
"291",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Total","30-34",11225,5648,5577,218,158,60,168,129,39,41,27,14,2,1,1,1,0,1,0,0,0,0,0,0,6,1,5,0,0,0
"292",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Total","20-24",13193,6623,6570,286,183,103,245,159,86,30,14,16,8,8,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0
"293",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Total","25-29",12522,6259,6263,324,226,98,266,199,67,49,22,27,2,2,0,2,1,1,0,0,0,0,0,0,5,2,3,0,0,0
"294",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Rural","15-19",17169,9151,8018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Urban","Age not stated",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Rural","25-29",12279,6147,6132,250,195,55,223,179,44,22,12,10,1,1,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0
"297",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Rural","30-34",10981,5535,5446,159,129,30,130,109,21,23,19,4,0,0,0,1,0,1,0,0,0,0,0,0,5,1,4,0,0,0
"298",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Urban","Total",2315,1161,1154,436,226,210,310,174,136,97,38,59,11,10,1,2,1,1,0,0,0,0,0,0,16,3,13,0,0,0
"299",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Urban","15-19",405,212,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Urban","35-59",889,457,432,215,123,92,171,105,66,29,12,17,2,2,0,2,1,1,0,0,0,0,0,0,11,3,8,0,0,0
"301",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Rural","Age not stated",70,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Total","Age not stated",71,41,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Rural","Total",100549,51670,48879,1066,852,214,914,748,166,108,79,29,7,7,0,4,2,2,1,1,0,1,1,0,30,13,17,1,1,0
"304",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Rural","35-59",34475,17691,16784,395,334,61,323,283,40,48,38,10,2,2,0,1,1,0,0,0,0,1,1,0,19,8,11,1,1,0
"305",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Urban","60+",191,93,98,18,11,7,10,8,2,6,2,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"306",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Total","Total",102864,52831,50033,1502,1078,424,1224,922,302,205,117,88,18,17,1,6,3,3,1,1,0,1,1,0,46,16,30,1,1,0
"307",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Urban","25-29",243,112,131,74,31,43,43,20,23,27,10,17,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
"308",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Urban","30-34",244,113,131,59,29,30,38,20,18,18,8,10,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"309",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Total","15-19",17574,9363,8211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Total","60+",12915,6749,6166,64,54,10,51,47,4,8,4,4,2,2,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0
"311",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Urban","20-24",342,173,169,70,32,38,48,21,27,17,6,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",358,15,"Palamu",2.5,7.7,60.7,62.4,47,28.5,1.4,15.8,81.14,49,87.4,98.9,79.7,73.2,60.2,46,55,31.9,48.9,13.1,49.1,"2012-13","{41A870D0-6097-43C8-82B2-D2A43E9E0535}",5361920085.27755,482050.129531211,"C2808STA",20,"District - Palamu","Rural","60+",12724,6656,6068,46,43,3,41,39,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
"313",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Rural","15-19",32392,16370,16022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Rural","20-24",24493,11787,12706,729,382,347,660,355,305,45,15,30,11,8,3,3,2,1,0,0,0,0,0,0,10,2,8,0,0,0
"315",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Rural","35-59",66268,33623,32645,1499,1073,426,1264,951,313,122,70,52,13,9,4,9,6,3,1,1,0,0,0,0,90,36,54,0,0,0
"316",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Urban","Age not stated",5,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Rural","60+",20773,10459,10314,109,79,30,78,61,17,10,5,5,1,1,0,0,0,0,0,0,0,0,0,0,20,12,8,0,0,0
"318",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Rural","25-29",22551,11303,11248,887,474,413,714,409,305,127,51,76,10,4,6,4,1,3,0,0,0,0,0,0,32,9,23,0,0,0
"319",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Urban","60+",331,154,177,10,6,4,6,4,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"320",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Rural","30-34",19002,9262,9740,668,394,274,541,342,199,86,40,46,6,3,3,0,0,0,0,0,0,0,0,0,35,9,26,0,0,0
"321",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Rural","Total",185581,92864,92717,3893,2403,1490,3258,2119,1139,390,181,209,41,25,16,16,9,7,1,1,0,0,0,0,187,68,119,0,0,0
"322",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Total","Total",189918,94996,94922,4385,2672,1713,3622,2329,1293,486,226,260,49,31,18,18,11,7,1,1,0,0,0,0,209,74,135,0,0,0
"323",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Rural","Age not stated",102,60,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Urban","Total",4337,2132,2205,492,269,223,364,210,154,96,45,51,8,6,2,2,2,0,0,0,0,0,0,0,22,6,16,0,0,0
"325",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Urban","15-19",832,379,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Urban","20-24",597,297,300,57,21,36,52,19,33,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Urban","25-29",571,290,281,80,45,35,52,29,23,25,13,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Urban","30-34",465,233,232,87,39,48,62,33,29,21,5,16,2,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
"329",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Urban","35-59",1536,776,760,257,157,100,191,124,67,43,24,19,2,1,1,2,2,0,0,0,0,0,0,0,19,6,13,0,0,0
"330",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Total","25-29",23122,11593,11529,967,519,448,766,438,328,152,64,88,13,7,6,4,1,3,0,0,0,0,0,0,32,9,23,0,0,0
"331",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Total","30-34",19467,9495,9972,755,433,322,603,375,228,107,45,62,8,4,4,0,0,0,0,0,0,0,0,0,37,9,28,0,0,0
"332",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Total","15-19",33224,16749,16475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Total","20-24",25090,12084,13006,786,403,383,712,374,338,49,16,33,12,9,3,3,2,1,0,0,0,0,0,0,10,2,8,0,0,0
"334",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Total","Age not stated",107,63,44,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Total","35-59",67804,34399,33405,1756,1230,526,1455,1075,380,165,94,71,15,10,5,11,8,3,1,1,0,0,0,0,109,42,67,0,0,0
"336",359,4,"Latehar",5.6,8.9,68.3,65,39.2,37.7,0.6,16.2,59.73,90,75.6,99.5,86.4,72.3,50.3,36,52,26.4,48.2,48.2,49.3,"2012-13","{0987DB54-625D-4D43-A2AA-D847209D23AA}",4924517267.47632,490782.289826517,"C2808STA",20,"District - Latehar","Total","60+",21104,10613,10491,119,85,34,84,65,19,13,7,6,1,1,0,0,0,0,0,0,0,0,0,0,21,12,9,0,0,0
"337",360,7,"Hazaribagh",1.1,34.9,57.5,63.2,50.4,37.2,0.9,6.2,67.08,62,89.8,99.4,83.7,80.6,36.7,37,46,22.6,49.8,10,49.6,"2012-13","{A0738353-097C-480B-8F07-39D3ED77660B}",4949726826.81495,625573.864360055,"C2808STA",20,"District - Hazaribagh","Total","20-24",11085,5473,5612,575,293,282,471,254,217,65,16,49,29,18,11,2,2,0,2,1,1,0,0,0,6,2,4,0,0,0
"338",360,7,"Hazaribagh",1.1,34.9,57.5,63.2,50.4,37.2,0.9,6.2,67.08,62,89.8,99.4,83.7,80.6,36.7,37,46,22.6,49.8,10,49.6,"2012-13","{A0738353-097C-480B-8F07-39D3ED77660B}",4949726826.81495,625573.864360055,"C2808STA",20,"District - Hazaribagh","Rural","20-24",9633,4761,4872,327,182,145,291,169,122,25,7,18,6,4,2,0,0,0,1,1,0,0,0,0,4,1,3,0,0,0
"339",360,7,"Hazaribagh",1.1,34.9,57.5,63.2,50.4,37.2,0.9,6.2,67.08,62,89.8,99.4,83.7,80.6,36.7,37,46,22.6,49.8,10,49.6,"2012-13","{A0738353-097C-480B-8F07-39D3ED77660B}",4949726826.81495,625573.864360055,"C2808STA",20,"District - Hazaribagh","Total","25-29",9720,4935,4785,687,357,330,510,281,229,128,49,79,28,17,11,1,0,1,3,1,2,1,0,1,16,9,7,0,0,0
"340",360,7,"Hazaribagh",1.1,34.9,57.5,63.2,50.4,37.2,0.9,6.2,67.08,62,89.8,99.4,83.7,80.6,36.7,37,46,22.6,49.8,10,49.6,"2012-13","{A0738353-097C-480B-8F07-39D3ED77660B}",4949726826.81495,625573.864360055,"C2808STA",20,"District - Hazaribagh","Total","Total",74616,37174,37442,3066,1673,1393,2269,1347,922,555,220,335,96,62,34,16,6,10,6,3,3,2,1,1,122,34,88,0,0,0
"341",360,7,"Hazaribagh",1.1,34.9,57.5,63.2,50.4,37.2,0.9,6.2,67.08,62,89.8,99.4,83.7,80.6,36.7,37,46,22.6,49.8,10,49.6,"2012-13","{A0738353-097C-480B-8F07-39D3ED77660B}",4949726826.81495,625573.864360055,"C2808STA",20,"District - Hazaribagh","Total","15-19",12855,6299,6556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342",360,7,"Hazaribagh",1.1,34.9,57.5,63.2,50.4,37.2,0.9,6.2,67.08,62,89.8,99.4,83.7,80.6,36.7,37,46,22.6,49.8,10,49.6,"2012-13","{A0738353-097C-480B-8F07-39D3ED77660B}",4949726826.81495,625573.864360055,"C2808STA",20,"District - Hazaribagh","Rural","Age not stated",23,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",360,7,"Hazaribagh",1.1,34.9,57.5,63.2,50.4,37.2,0.9,6.2,67.08,62,89.8,99.4,83.7,80.6,36.7,37,46,22.6,49.8,10,49.6,"2012-13","{A0738353-097C-480B-8F07-39D3ED77660B}",4949726826.81495,625573.864360055,"C2808STA",20,"District - Hazaribagh","Rural","60+",5924,2862,3062,41,27,14,33,25,8,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
